Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
Uptime antes da execução:  15:16:31 up 1 day, 14:01, 19 users,  load average: 6.11, 6.31, 7.45
1,"--host fct-deei-linux:2",2,2,0.693,0.543,0.06,0.525314,0.001261,0.262644,0.264546
2,"--host fct-deei-linux:2",2,2,0.792,0.543,0.07,0.633129,0.001236,0.336108,0.368895
3,"--host fct-deei-linux:2",2,2,0.749,0.554,0.083,0.635614,0.000514,0.298060,0.357033
4,"--host fct-deei-linux:2",2,2,0.707,0.56,0.051,0.536841,0.009603,0.259517,0.261129
5,"--host fct-deei-linux:2",2,2,0.76,0.557,0.064,0.566257,0.001213,0.266365,0.292162
6,"--host fct-deei-linux:2",2,2,0.775,0.575,0.064,0.601435,0.001480,0.274113,0.330907
7,"--host fct-deei-linux:2",2,2,0.761,0.603,0.059,0.583690,0.004278,0.312565,0.313853
8,"--host fct-deei-linux:2",2,2,0.743,0.531,0.071,0.573832,0.001416,0.299323,0.301321
9,"--host fct-deei-linux:2",2,2,0.715,0.531,0.058,0.554280,0.001199,0.283245,0.292496
10,"--host fct-deei-linux:2",2,2,0.851,0.546,0.059,0.667964,0.001173,0.390642,0.392501
11,"--host fct-deei-linux:2",2,2,0.792,0.576,0.037,0.591983,0.000624,0.313876,0.315428
12,"--host fct-deei-linux:2",2,2,0.719,0.542,0.058,0.538204,0.001179,0.262647,0.264571
13,"--host fct-deei-linux:2",2,2,0.819,0.541,0.064,0.619211,0.000501,0.311272,0.337477
14,"--host fct-deei-linux:2",2,2,0.711,0.525,0.054,0.531552,0.001211,0.270483,0.276909
15,"--host fct-deei-linux:2",2,2,0.713,0.547,0.049,0.548199,0.001234,0.283329,0.285556
16,"--host fct-deei-linux:2",2,2,0.779,0.53,0.059,0.604540,0.005609,0.340764,0.342535
17,"--host fct-deei-linux:2",2,2,0.786,0.607,0.049,0.572201,0.007711,0.295988,0.299331
18,"--host fct-deei-linux:2",2,2,0.767,0.544,0.06,0.573770,0.012560,0.298063,0.299953
19,"--host fct-deei-linux:2",2,2,0.78,0.568,0.056,0.586054,0.002975,0.319435,0.320698
20,"--host fct-deei-linux:2",2,2,0.762,0.571,0.06,0.580218,0.003133,0.228997,0.294960
21,"--host fct-deei-linux:2",2,2,0.742,0.567,0.041,0.557599,0.017796,0.255231,0.282160
22,"--host fct-deei-linux:2",2,2,0.607,0.535,0.086,0.495539,0.000576,0.239243,0.240494
23,"--host fct-deei-linux:2",2,2,0.692,0.553,0.05,0.522530,0.001029,0.236146,0.268154
24,"--host fct-deei-linux:2",2,2,0.811,0.599,0.06,0.618265,0.001250,0.265224,0.347011
25,"--host fct-deei-linux:2",2,2,0.784,0.546,0.054,0.606060,0.007776,0.312624,0.314387
26,"--host fct-deei-linux:2",2,2,0.73,0.543,0.048,0.548926,0.011822,0.269962,0.271546
27,"--host fct-deei-linux:2",2,2,0.792,0.506,0.078,0.605196,0.001226,0.306043,0.308218
28,"--host fct-deei-linux:2",2,2,0.764,0.541,0.073,0.564691,0.003228,0.290258,0.292188
29,"--host fct-deei-linux:2",2,2,0.712,0.528,0.055,0.532963,0.002490,0.253209,0.258901
30,"--host fct-deei-linux:2",2,2,0.767,0.572,0.046,0.606565,0.016429,0.282265,0.315118
Uptime depois da execução:  15:17:00 up 1 day, 14:02, 19 users,  load average: 6.35, 6.33, 7.42
Média,"--host fct-deei-linux:2",2,2,0.752500,0.552800,0.059200,0.576090,0.004124,0.287254,0.303682
Uptime antes da execução:  15:17:01 up 1 day, 14:02, 19 users,  load average: 6.35, 6.33, 7.42
1,"--host fct-deei-linux:2",2,4,0.72,0.553,0.052,0.526141,0.001204,0.234995,0.250874
2,"--host fct-deei-linux:2",2,4,0.692,0.509,0.093,0.527111,0.001226,0.251861,0.253820
3,"--host fct-deei-linux:2",2,4,0.741,0.568,0.044,0.548612,0.022562,0.233746,0.255493
4,"--host fct-deei-linux:2",2,4,0.759,0.577,0.058,0.563582,0.003331,0.291091,0.292856
5,"--host fct-deei-linux:2",2,4,0.685,0.556,0.048,0.512692,0.000568,0.247896,0.249528
6,"--host fct-deei-linux:2",2,4,0.724,0.528,0.06,0.502375,0.000580,0.230212,0.231506
7,"--host fct-deei-linux:2",2,4,0.775,0.58,0.063,0.566062,0.019232,0.261740,0.263496
8,"--host fct-deei-linux:2",2,4,0.696,0.539,0.06,0.531042,0.011592,0.256348,0.257942
9,"--host fct-deei-linux:2",2,4,0.691,0.555,0.05,0.523659,0.000575,0.229122,0.250527
10,"--host fct-deei-linux:2",2,4,0.703,0.539,0.059,0.535434,0.009554,0.263318,0.264981
11,"--host fct-deei-linux:2",2,4,0.7,0.515,0.072,0.515730,0.000608,0.247833,0.249466
12,"--host fct-deei-linux:2",2,4,0.765,0.547,0.047,0.548849,0.013796,0.267808,0.269436
13,"--host fct-deei-linux:2",2,4,0.704,0.545,0.068,0.525478,0.000538,0.250912,0.252671
14,"--host fct-deei-linux:2",2,4,0.704,0.534,0.063,0.536721,0.012606,0.243906,0.245934
15,"--host fct-deei-linux:2",2,4,0.712,0.541,0.074,0.535713,0.014019,0.228932,0.258307
16,"--host fct-deei-linux:2",2,4,0.704,0.515,0.063,0.518347,0.000609,0.238375,0.239999
17,"--host fct-deei-linux:2",2,4,0.661,0.526,0.076,0.527114,0.000536,0.249411,0.251118
18,"--host fct-deei-linux:2",2,4,0.744,0.528,0.057,0.572206,0.000533,0.299464,0.300662
19,"--host fct-deei-linux:2",2,4,0.723,0.545,0.063,0.530469,0.000608,0.240434,0.242164
20,"--host fct-deei-linux:2",2,4,0.7,0.547,0.072,0.535949,0.015671,0.252020,0.253593
21,"--host fct-deei-linux:2",2,4,0.728,0.535,0.076,0.571149,0.005585,0.298514,0.300642
22,"--host fct-deei-linux:2",2,4,0.731,0.577,0.064,0.570489,0.000626,0.291768,0.293571
23,"--host fct-deei-linux:2",2,4,0.7,0.557,0.046,0.523057,0.007908,0.244113,0.245326
24,"--host fct-deei-linux:2",2,4,0.724,0.537,0.071,0.533043,0.004381,0.234740,0.267186
25,"--host fct-deei-linux:2",2,4,0.756,0.536,0.048,0.549447,0.006439,0.250770,0.252001
26,"--host fct-deei-linux:2",2,4,0.7,0.577,0.051,0.544280,0.000577,0.271621,0.273283
27,"--host fct-deei-linux:2",2,4,0.692,0.519,0.069,0.521718,0.005612,0.247777,0.249339
28,"--host fct-deei-linux:2",2,4,0.752,0.579,0.047,0.568595,0.013853,0.283112,0.284574
29,"--host fct-deei-linux:2",2,4,0.78,0.575,0.068,0.550794,0.006267,0.267071,0.268861
30,"--host fct-deei-linux:2",2,4,0.748,0.542,0.067,0.554226,0.000517,0.278014,0.279213
Uptime depois da execução:  15:17:30 up 1 day, 14:02, 19 users,  load average: 7.12, 6.51, 7.45
Média,"--host fct-deei-linux:2",2,4,0.720467,0.546033,0.061633,0.538997,0.006057,0.256230,0.261612
Uptime antes da execução:  15:17:31 up 1 day, 14:02, 19 users,  load average: 7.12, 6.51, 7.45
1,"--host fct-deei-linux:2",2,6,0.725,0.559,0.05,0.520330,0.002431,0.255436,0.257073
2,"--host fct-deei-linux:2",2,6,0.743,0.546,0.074,0.567140,0.001665,0.246537,0.293468
3,"--host fct-deei-linux:2",2,6,0.74,0.586,0.061,0.555936,0.000618,0.286851,0.288697
4,"--host fct-deei-linux:2",2,6,0.702,0.533,0.066,0.517938,0.000610,0.244976,0.246642
5,"--host fct-deei-linux:2",2,6,0.76,0.574,0.061,0.562254,0.000613,0.286693,0.288343
6,"--host fct-deei-linux:2",2,6,0.716,0.532,0.076,0.533909,0.001231,0.263672,0.265246
7,"--host fct-deei-linux:2",2,6,0.679,0.515,0.072,0.512848,0.001208,0.229250,0.243665
8,"--host fct-deei-linux:2",2,6,0.716,0.562,0.043,0.530956,0.016381,0.211129,0.241828
9,"--host fct-deei-linux:2",2,6,0.761,0.557,0.07,0.564043,0.000550,0.285753,0.287045
10,"--host fct-deei-linux:2",2,6,0.69,0.507,0.082,0.525873,0.001247,0.243627,0.245861
11,"--host fct-deei-linux:2",2,6,0.712,0.535,0.071,0.546198,0.001050,0.267079,0.268942
12,"--host fct-deei-linux:2",2,6,0.752,0.54,0.087,0.554401,0.010267,0.274985,0.276896
13,"--host fct-deei-linux:2",2,6,0.711,0.575,0.058,0.547421,0.002317,0.266974,0.268764
14,"--host fct-deei-linux:2",2,6,0.684,0.529,0.047,0.492021,0.000517,0.228281,0.229484
15,"--host fct-deei-linux:2",2,6,0.756,0.574,0.06,0.583680,0.015759,0.282186,0.284393
16,"--host fct-deei-linux:2",2,6,0.691,0.531,0.055,0.512703,0.001184,0.237700,0.249905
17,"--host fct-deei-linux:2",2,6,0.668,0.496,0.081,0.504923,0.001463,0.238800,0.243004
18,"--host fct-deei-linux:2",2,6,0.744,0.595,0.045,0.567539,0.006049,0.287314,0.299672
19,"--host fct-deei-linux:2",2,6,0.692,0.524,0.067,0.515646,0.001052,0.240468,0.243176
20,"--host fct-deei-linux:2",2,6,0.691,0.54,0.051,0.514858,0.006069,0.242992,0.244731
21,"--host fct-deei-linux:2",2,6,0.936,1.049,0.055,0.769089,0.000794,0.508182,0.509698
22,"--host fct-deei-linux:2",2,6,0.688,0.504,0.063,0.492403,0.008640,0.221665,0.222861
23,"--host fct-deei-linux:2",2,6,0.717,0.542,0.066,0.529082,0.004609,0.253392,0.254932
24,"--host fct-deei-linux:2",2,6,0.715,0.538,0.045,0.508898,0.000511,0.231195,0.232462
25,"--host fct-deei-linux:2",2,6,0.64,0.527,0.054,0.503658,0.018088,0.222904,0.224079
26,"--host fct-deei-linux:2",2,6,0.669,0.549,0.049,0.506543,0.004491,0.236000,0.237232
27,"--host fct-deei-linux:2",2,6,0.703,0.553,0.047,0.523739,0.012529,0.227804,0.250370
28,"--host fct-deei-linux:2",2,6,0.676,0.528,0.077,0.509156,0.014777,0.233505,0.235091
29,"--host fct-deei-linux:2",2,6,0.654,0.544,0.049,0.507829,0.009793,0.233449,0.235271
30,"--host fct-deei-linux:2",2,6,0.672,0.524,0.058,0.497406,0.003193,0.226241,0.227523
Uptime depois da execução:  15:18:00 up 1 day, 14:03, 19 users,  load average: 7.82, 6.72, 7.49
Média,"--host fct-deei-linux:2",2,6,0.713433,0.558933,0.061333,0.535950,0.004990,0.257167,0.263211
Uptime antes da execução:  15:18:01 up 1 day, 14:03, 19 users,  load average: 7.82, 6.72, 7.49
1,"--host fct-deei-linux:2",2,8,0.75,0.571,0.051,0.555210,0.004078,0.268816,0.270931
2,"--host fct-deei-linux:2",2,8,0.744,0.526,0.05,0.549914,0.024097,0.231056,0.232280
3,"--host fct-deei-linux:2",2,8,0.68,0.527,0.047,0.502873,0.001218,0.235890,0.237414
4,"--host fct-deei-linux:2",2,8,0.652,0.501,0.074,0.494994,0.001259,0.230261,0.232150
5,"--host fct-deei-linux:2",2,8,0.674,0.525,0.063,0.512601,0.001179,0.240564,0.250155
6,"--host fct-deei-linux:2",2,8,0.694,0.582,0.034,0.543089,0.002372,0.243515,0.244752
7,"--host fct-deei-linux:2",2,8,0.738,0.567,0.052,0.545468,0.005197,0.265868,0.271888
8,"--host fct-deei-linux:2",2,8,0.702,0.509,0.081,0.522338,0.001262,0.244662,0.256089
9,"--host fct-deei-linux:2",2,8,0.728,0.525,0.083,0.550034,0.001197,0.222933,0.246101
10,"--host fct-deei-linux:2",2,8,0.735,0.588,0.051,0.550724,0.012149,0.263563,0.265559
11,"--host fct-deei-linux:2",2,8,0.679,0.541,0.055,0.493079,0.000561,0.234407,0.236032
12,"--host fct-deei-linux:2",2,8,0.71,0.554,0.063,0.533535,0.007485,0.249429,0.251561
13,"--host fct-deei-linux:2",2,8,0.708,0.529,0.068,0.537728,0.000812,0.240887,0.242490
14,"--host fct-deei-linux:2",2,8,0.709,0.538,0.07,0.530583,0.003926,0.260339,0.262439
15,"--host fct-deei-linux:2",2,8,0.671,0.557,0.071,0.535820,0.001249,0.267392,0.269311
16,"--host fct-deei-linux:2",2,8,0.742,0.549,0.059,0.523839,0.007433,0.250563,0.252426
17,"--host fct-deei-linux:2",2,8,0.784,0.59,0.055,0.578234,0.012878,0.288745,0.290588
18,"--host fct-deei-linux:2",2,8,0.74,0.548,0.073,0.545425,0.001267,0.260401,0.262682
19,"--host fct-deei-linux:2",2,8,0.7,0.548,0.063,0.535369,0.001759,0.267076,0.269689
20,"--host fct-deei-linux:2",2,8,0.656,0.528,0.061,0.500536,0.000633,0.224400,0.242107
21,"--host fct-deei-linux:2",2,8,0.708,0.557,0.087,0.537249,0.001088,0.229631,0.265592
22,"--host fct-deei-linux:2",2,8,0.713,0.547,0.049,0.538605,0.000609,0.237875,0.239128
23,"--host fct-deei-linux:2",2,8,0.719,0.545,0.07,0.548461,0.001240,0.262899,0.264933
24,"--host fct-deei-linux:2",2,8,0.675,0.52,0.059,0.508784,0.001220,0.229764,0.233781
25,"--host fct-deei-linux:2",2,8,0.764,0.587,0.057,0.563625,0.000817,0.267240,0.284449
26,"--host fct-deei-linux:2",2,8,0.667,0.555,0.049,0.513868,0.001198,0.232604,0.238858
27,"--host fct-deei-linux:2",2,8,0.65,0.537,0.047,0.500592,0.001276,0.239070,0.241229
28,"--host fct-deei-linux:2",2,8,0.704,0.512,0.066,0.502755,0.006660,0.226957,0.228472
29,"--host fct-deei-linux:2",2,8,0.853,0.575,0.072,0.646494,0.036201,0.296228,0.305188
30,"--host fct-deei-linux:2",2,8,0.768,0.552,0.071,0.546036,0.011357,0.258704,0.260306
Uptime depois da execução:  15:18:29 up 1 day, 14:03, 19 users,  load average: 9.08, 7.11, 7.60
Média,"--host fct-deei-linux:2",2,8,0.713900,0.546333,0.061700,0.534927,0.005123,0.249057,0.254953
Uptime antes da execução:  15:18:30 up 1 day, 14:03, 19 users,  load average: 9.08, 7.11, 7.60
1,"--host fct-deei-linux:3",3,2,0.922,0.564,0.081,0.630530,0.001387,0.289382,0.313222
2,"--host fct-deei-linux:3",3,2,0.903,0.592,0.053,0.640951,0.004246,0.288562,0.307996
3,"--host fct-deei-linux:3",3,2,0.878,0.565,0.065,0.657351,0.003161,0.298467,0.321311
4,"--host fct-deei-linux:3",3,2,0.88,0.592,0.069,0.643823,0.003998,0.296352,0.307466
5,"--host fct-deei-linux:3",3,2,1.095,0.603,0.057,0.769312,0.002684,0.384867,0.430469
6,"--host fct-deei-linux:3",3,2,0.734,0.558,0.097,0.526797,0.001394,0.242084,0.250584
7,"--host fct-deei-linux:3",3,2,0.715,0.572,0.086,0.530863,0.001260,0.230183,0.251947
8,"--host fct-deei-linux:3",3,2,0.883,0.596,0.084,0.639439,0.001842,0.336848,0.341900
9,"--host fct-deei-linux:3",3,2,0.814,0.604,0.093,0.590454,0.001803,0.289805,0.292230
10,"--host fct-deei-linux:3",3,2,0.739,0.557,0.088,0.544287,0.001915,0.236886,0.243647
11,"--host fct-deei-linux:3",3,2,0.809,0.565,0.081,0.556697,0.001328,0.261985,0.264004
12,"--host fct-deei-linux:3",3,2,0.854,0.561,0.099,0.635084,0.004095,0.304630,0.311064
13,"--host fct-deei-linux:3",3,2,0.725,0.572,0.066,0.547707,0.002530,0.258110,0.262882
14,"--host fct-deei-linux:3",3,2,0.842,0.593,0.086,0.640318,0.003159,0.324870,0.330399
15,"--host fct-deei-linux:3",3,2,0.78,0.583,0.108,0.578515,0.001217,0.293506,0.295392
16,"--host fct-deei-linux:3",3,2,0.756,0.56,0.082,0.552055,0.001238,0.246622,0.248529
17,"--host fct-deei-linux:3",3,2,0.81,0.587,0.078,0.619359,0.002599,0.313125,0.318398
18,"--host fct-deei-linux:3",3,2,0.73,0.6,0.062,0.544762,0.002092,0.209029,0.241862
19,"--host fct-deei-linux:3",3,2,0.796,0.584,0.059,0.590814,0.003406,0.277364,0.282467
20,"--host fct-deei-linux:3",3,2,0.768,0.569,0.071,0.577271,0.002051,0.252389,0.256540
21,"--host fct-deei-linux:3",3,2,0.752,0.589,0.05,0.559788,0.002311,0.248587,0.254002
22,"--host fct-deei-linux:3",3,2,0.779,0.594,0.059,0.605903,0.001862,0.304491,0.308784
23,"--host fct-deei-linux:3",3,2,0.841,0.617,0.073,0.602525,0.022173,0.227996,0.248642
24,"--host fct-deei-linux:3",3,2,0.755,0.555,0.113,0.555585,0.001920,0.246666,0.251018
25,"--host fct-deei-linux:3",3,2,0.781,0.66,0.08,0.589991,0.001845,0.281823,0.289176
26,"--host fct-deei-linux:3",3,2,0.896,0.615,0.07,0.638799,0.021929,0.268362,0.317703
27,"--host fct-deei-linux:3",3,2,0.739,0.612,0.076,0.558993,0.016569,0.255540,0.257132
28,"--host fct-deei-linux:3",3,2,0.784,0.549,0.096,0.604306,0.001908,0.292193,0.296529
29,"--host fct-deei-linux:3",3,2,0.658,0.65,0.084,0.515124,0.012422,0.229372,0.232209
30,"--host fct-deei-linux:3",3,2,0.751,0.588,0.078,0.552555,0.001877,0.256956,0.260101
Uptime depois da execução:  15:19:01 up 1 day, 14:04, 19 users,  load average: 8.56, 7.22, 7.62
Média,"--host fct-deei-linux:3",3,2,0.805633,0.586867,0.078133,0.593333,0.004407,0.274902,0.286253
Uptime antes da execução:  15:19:02 up 1 day, 14:04, 19 users,  load average: 8.56, 7.22, 7.62
1,"--host fct-deei-linux:3",3,4,0.785,0.681,0.072,0.620544,0.025850,0.202248,0.294866
2,"--host fct-deei-linux:3",3,4,0.739,0.582,0.091,0.538039,0.001979,0.227033,0.233165
3,"--host fct-deei-linux:3",3,4,0.749,0.601,0.068,0.514791,0.002752,0.219996,0.222686
4,"--host fct-deei-linux:3",3,4,0.787,0.585,0.079,0.542786,0.003033,0.199684,0.210458
5,"--host fct-deei-linux:3",3,4,0.696,0.622,0.069,0.497667,0.001273,0.181031,0.213778
6,"--host fct-deei-linux:3",3,4,0.776,0.594,0.078,0.550542,0.002511,0.194619,0.222638
7,"--host fct-deei-linux:3",3,4,0.749,0.575,0.086,0.524201,0.001889,0.224575,0.229715
8,"--host fct-deei-linux:3",3,4,0.747,0.595,0.087,0.511041,0.002551,0.194544,0.209026
9,"--host fct-deei-linux:3",3,4,0.768,0.597,0.078,0.537789,0.002896,0.229223,0.233875
10,"--host fct-deei-linux:3",3,4,0.773,0.616,0.075,0.551181,0.003134,0.248568,0.253935
11,"--host fct-deei-linux:3",3,4,0.732,0.624,0.077,0.514845,0.003172,0.190914,0.201979
12,"--host fct-deei-linux:3",3,4,0.745,0.678,0.101,0.571714,0.026436,0.191305,0.237552
13,"--host fct-deei-linux:3",3,4,0.905,0.691,0.06,0.659179,0.028691,0.242978,0.302370
14,"--host fct-deei-linux:3",3,4,0.717,0.613,0.083,0.505492,0.001600,0.197909,0.209328
15,"--host fct-deei-linux:3",3,4,0.707,0.647,0.06,0.517759,0.018805,0.192695,0.212709
16,"--host fct-deei-linux:3",3,4,0.791,0.631,0.068,0.574234,0.026322,0.244162,0.253076
17,"--host fct-deei-linux:3",3,4,0.72,0.562,0.107,0.538874,0.002379,0.225659,0.229576
18,"--host fct-deei-linux:3",3,4,0.668,0.621,0.045,0.511987,0.001922,0.211958,0.215840
19,"--host fct-deei-linux:3",3,4,0.746,0.604,0.079,0.509728,0.002566,0.203218,0.206691
20,"--host fct-deei-linux:3",3,4,0.752,0.588,0.096,0.540148,0.003170,0.206557,0.236031
21,"--host fct-deei-linux:3",3,4,0.736,0.598,0.073,0.533768,0.002301,0.225298,0.231902
22,"--host fct-deei-linux:3",3,4,0.701,0.572,0.091,0.514188,0.003049,0.202697,0.220191
23,"--host fct-deei-linux:3",3,4,0.7,0.598,0.075,0.514600,0.001277,0.197462,0.207696
24,"--host fct-deei-linux:3",3,4,0.717,0.599,0.075,0.535500,0.001832,0.215024,0.218642
25,"--host fct-deei-linux:3",3,4,0.741,0.587,0.084,0.513685,0.001855,0.192823,0.196515
26,"--host fct-deei-linux:3",3,4,0.691,0.574,0.088,0.513716,0.001777,0.199521,0.212311
27,"--host fct-deei-linux:3",3,4,0.734,0.581,0.086,0.523942,0.001870,0.205888,0.230279
28,"--host fct-deei-linux:3",3,4,0.736,0.654,0.059,0.546746,0.013446,0.188145,0.220147
29,"--host fct-deei-linux:3",3,4,0.735,0.58,0.095,0.528603,0.002372,0.177844,0.209600
30,"--host fct-deei-linux:3",3,4,0.703,0.586,0.081,0.524261,0.001902,0.225696,0.228679
Uptime depois da execução:  15:19:31 up 1 day, 14:04, 19 users,  load average: 9.72, 7.63, 7.74
Média,"--host fct-deei-linux:3",3,4,0.741533,0.607867,0.078867,0.536050,0.006487,0.208642,0.226843
Uptime antes da execução:  15:19:32 up 1 day, 14:04, 19 users,  load average: 9.72, 7.63, 7.74
1,"--host fct-deei-linux:3",3,6,0.74,0.596,0.088,0.545394,0.023276,0.194936,0.213056
2,"--host fct-deei-linux:3",3,6,0.68,0.537,0.096,0.473237,0.001862,0.164158,0.177269
3,"--host fct-deei-linux:3",3,6,0.681,0.538,0.086,0.504888,0.003059,0.200280,0.208522
4,"--host fct-deei-linux:3",3,6,0.746,0.604,0.068,0.546094,0.015576,0.195972,0.212174
5,"--host fct-deei-linux:3",3,6,0.716,0.555,0.074,0.519372,0.002515,0.189807,0.208403
6,"--host fct-deei-linux:3",3,6,0.706,0.537,0.077,0.475230,0.003214,0.182898,0.186885
7,"--host fct-deei-linux:3",3,6,0.704,0.515,0.107,0.456214,0.002046,0.164446,0.172554
8,"--host fct-deei-linux:3",3,6,0.703,0.547,0.073,0.512135,0.002554,0.194584,0.198704
9,"--host fct-deei-linux:3",3,6,0.776,0.578,0.077,0.510642,0.001452,0.200072,0.221743
10,"--host fct-deei-linux:3",3,6,0.745,0.532,0.097,0.522714,0.003362,0.180800,0.200107
11,"--host fct-deei-linux:3",3,6,0.771,0.541,0.096,0.558461,0.003192,0.188598,0.209903
12,"--host fct-deei-linux:3",3,6,0.736,0.549,0.091,0.528432,0.002218,0.204903,0.220355
13,"--host fct-deei-linux:3",3,6,0.702,0.578,0.076,0.514112,0.002291,0.163394,0.211127
14,"--host fct-deei-linux:3",3,6,0.708,0.573,0.072,0.506010,0.001861,0.186462,0.203509
15,"--host fct-deei-linux:3",3,6,0.713,0.549,0.079,0.493915,0.002523,0.187737,0.192582
16,"--host fct-deei-linux:3",3,6,0.905,0.597,0.076,0.688575,0.027474,0.246274,0.314930
17,"--host fct-deei-linux:3",3,6,0.667,0.586,0.055,0.501318,0.002190,0.202155,0.206199
18,"--host fct-deei-linux:3",3,6,0.635,0.528,0.097,0.440967,0.001863,0.159076,0.166739
19,"--host fct-deei-linux:3",3,6,0.663,0.593,0.058,0.495892,0.004963,0.184911,0.213169
20,"--host fct-deei-linux:3",3,6,0.895,0.561,0.098,0.578085,0.010712,0.206570,0.215946
21,"--host fct-deei-linux:3",3,6,0.702,0.576,0.089,0.507316,0.002543,0.185687,0.189024
22,"--host fct-deei-linux:3",3,6,0.697,0.544,0.096,0.503391,0.001910,0.195707,0.198373
23,"--host fct-deei-linux:3",3,6,0.828,0.561,0.085,0.587681,0.003014,0.226784,0.257207
24,"--host fct-deei-linux:3",3,6,0.667,0.579,0.065,0.495797,0.009969,0.178670,0.190578
25,"--host fct-deei-linux:3",3,6,0.669,0.558,0.084,0.486690,0.002787,0.172193,0.183800
26,"--host fct-deei-linux:3",3,6,0.71,0.559,0.101,0.508944,0.002214,0.192255,0.209998
27,"--host fct-deei-linux:3",3,6,0.929,0.576,0.083,0.667045,0.029182,0.238512,0.309373
28,"--host fct-deei-linux:3",3,6,0.679,0.57,0.087,0.525010,0.001994,0.211708,0.220602
29,"--host fct-deei-linux:3",3,6,0.708,0.517,0.112,0.514090,0.002576,0.211251,0.214553
30,"--host fct-deei-linux:3",3,6,0.648,0.543,0.1,0.476293,0.001897,0.167124,0.179629
Uptime depois da execução:  15:20:01 up 1 day, 14:05, 19 users,  load average: 11.08, 8.13, 7.90
Média,"--host fct-deei-linux:3",3,6,0.727633,0.559233,0.084767,0.521463,0.005876,0.192597,0.210233
Uptime antes da execução:  15:20:02 up 1 day, 14:05, 19 users,  load average: 11.08, 8.13, 7.90
1,"--host fct-deei-linux:3",3,8,0.692,0.586,0.083,0.520482,0.002284,0.189366,0.207226
2,"--host fct-deei-linux:3",3,8,0.692,0.564,0.088,0.490822,0.002938,0.167357,0.177972
3,"--host fct-deei-linux:3",3,8,0.691,0.567,0.085,0.499730,0.002258,0.190882,0.198304
4,"--host fct-deei-linux:3",3,8,0.734,0.59,0.064,0.492901,0.003058,0.179334,0.206283
5,"--host fct-deei-linux:3",3,8,0.674,0.536,0.1,0.495378,0.002513,0.184034,0.188807
6,"--host fct-deei-linux:3",3,8,0.675,0.542,0.088,0.466956,0.001856,0.157798,0.180467
7,"--host fct-deei-linux:3",3,8,0.851,0.589,0.088,0.573138,0.020066,0.146002,0.198456
8,"--host fct-deei-linux:3",3,8,0.702,0.562,0.078,0.505964,0.003069,0.190401,0.195032
