Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
9,"--host fct-deei-linux:3",3,8,0.713,0.552,0.092,0.478201,0.002519,0.164311,0.168969
10,"--host fct-deei-linux:3",3,8,0.776,0.56,0.083,0.562387,0.007911,0.240677,0.244462
11,"--host fct-deei-linux:3",3,8,0.703,0.552,0.099,0.497800,0.003712,0.183781,0.188038
12,"--host fct-deei-linux:3",3,8,0.73,0.578,0.086,0.498119,0.003053,0.180767,0.185168
13,"--host fct-deei-linux:3",3,8,0.705,0.569,0.078,0.486722,0.002782,0.181310,0.185298
14,"--host fct-deei-linux:3",3,8,0.767,0.587,0.072,0.510670,0.022776,0.171233,0.183302
15,"--host fct-deei-linux:3",3,8,0.723,0.583,0.066,0.514154,0.002239,0.198402,0.225614
16,"--host fct-deei-linux:3",3,8,0.753,0.633,0.08,0.536643,0.021539,0.160660,0.205286
17,"--host fct-deei-linux:3",3,8,0.789,0.578,0.071,0.505797,0.001555,0.192174,0.195206
18,"--host fct-deei-linux:3",3,8,0.687,0.573,0.056,0.480138,0.002514,0.157819,0.173642
19,"--host fct-deei-linux:3",3,8,0.623,0.573,0.069,0.471983,0.004949,0.163258,0.168316
20,"--host fct-deei-linux:3",3,8,0.605,0.551,0.088,0.471829,0.003135,0.177146,0.182295
21,"--host fct-deei-linux:3",3,8,0.714,0.588,0.063,0.482326,0.004495,0.164834,0.191086
22,"--host fct-deei-linux:3",3,8,0.663,0.566,0.063,0.446179,0.001983,0.147995,0.170744
23,"--host fct-deei-linux:3",3,8,0.727,0.571,0.059,0.492356,0.002489,0.165902,0.175136
24,"--host fct-deei-linux:3",3,8,0.791,0.582,0.076,0.543313,0.001914,0.177824,0.182085
25,"--host fct-deei-linux:3",3,8,0.692,0.53,0.097,0.469343,0.002796,0.159245,0.171673
26,"--host fct-deei-linux:3",3,8,0.723,0.535,0.097,0.506479,0.004161,0.169461,0.182066
27,"--host fct-deei-linux:3",3,8,0.867,0.61,0.083,0.551347,0.019730,0.232014,0.244608
28,"--host fct-deei-linux:3",3,8,0.663,0.553,0.075,0.469575,0.002706,0.163957,0.168339
29,"--host fct-deei-linux:3",3,8,0.674,0.543,0.099,0.503943,0.002506,0.162513,0.194964
30,"--host fct-deei-linux:3",3,8,0.684,0.528,0.108,0.485434,0.001884,0.165026,0.180921
Uptime depois da execução:  15:20:31 up 1 day, 14:05, 19 users,  load average: 10.67, 8.29, 7.96
Média,"--host fct-deei-linux:3",3,8,0.716100,0.567700,0.081133,0.500333,0.005380,0.176182,0.190659
Uptime antes da execução:  15:20:32 up 1 day, 14:05, 19 users,  load average: 10.67, 8.29, 7.96
1,"--host fct-deei-linux:4",4,2,0.77,0.648,0.098,0.566693,0.002514,0.222733,0.245489
2,"--host fct-deei-linux:4",4,2,0.753,0.603,0.091,0.553293,0.002501,0.200537,0.223973
3,"--host fct-deei-linux:4",4,2,0.91,0.627,0.101,0.653047,0.005367,0.248175,0.316362
4,"--host fct-deei-linux:4",4,2,0.82,0.661,0.112,0.631392,0.025809,0.235913,0.298196
5,"--host fct-deei-linux:4",4,2,0.734,0.585,0.105,0.547777,0.002562,0.201766,0.227958
6,"--host fct-deei-linux:4",4,2,0.705,0.622,0.072,0.539761,0.002653,0.212961,0.220035
7,"--host fct-deei-linux:4",4,2,1.045,0.701,0.127,0.716541,0.027269,0.277204,0.325756
8,"--host fct-deei-linux:4",4,2,0.744,0.608,0.084,0.537414,0.005082,0.191298,0.224060
9,"--host fct-deei-linux:4",4,2,0.692,0.578,0.12,0.528479,0.001817,0.208966,0.223748
10,"--host fct-deei-linux:4",4,2,0.98,0.575,0.131,0.750584,0.002654,0.385991,0.439083
11,"--host fct-deei-linux:4",4,2,0.851,0.742,0.091,0.635566,0.001202,0.184246,0.278872
12,"--host fct-deei-linux:4",4,2,0.757,0.645,0.094,0.569124,0.001481,0.198527,0.253561
13,"--host fct-deei-linux:4",4,2,0.941,0.598,0.086,0.745202,0.001371,0.420854,0.430017
14,"--host fct-deei-linux:4",4,2,0.895,0.661,0.094,0.649425,0.036127,0.276340,0.280852
15,"--host fct-deei-linux:4",4,2,0.755,0.624,0.094,0.564074,0.001265,0.227849,0.236727
16,"--host fct-deei-linux:4",4,2,0.756,0.643,0.081,0.566915,0.001234,0.200365,0.249191
17,"--host fct-deei-linux:4",4,2,0.915,0.727,0.061,0.686423,0.021527,0.233125,0.326166
18,"--host fct-deei-linux:4",4,2,0.791,0.63,0.095,0.607334,0.002347,0.275291,0.289635
19,"--host fct-deei-linux:4",4,2,0.744,0.637,0.087,0.556013,0.001205,0.205670,0.231039
20,"--host fct-deei-linux:4",4,2,0.999,0.668,0.073,0.712132,0.019962,0.228330,0.288948
21,"--host fct-deei-linux:4",4,2,0.869,0.764,0.086,0.663070,0.014610,0.253582,0.328149
22,"--host fct-deei-linux:4",4,2,0.731,0.607,0.094,0.567332,0.003038,0.239869,0.247423
23,"--host fct-deei-linux:4",4,2,0.888,0.644,0.081,0.652597,0.003268,0.248841,0.261457
24,"--host fct-deei-linux:4",4,2,0.807,0.624,0.099,0.603704,0.002422,0.194606,0.267043
25,"--host fct-deei-linux:4",4,2,0.814,0.615,0.078,0.606837,0.011220,0.240596,0.256109
26,"--host fct-deei-linux:4",4,2,1.011,0.666,0.082,0.816743,0.029795,0.347351,0.440869
27,"--host fct-deei-linux:4",4,2,0.818,0.608,0.093,0.626170,0.003142,0.235464,0.244360
28,"--host fct-deei-linux:4",4,2,0.738,0.591,0.1,0.527242,0.001802,0.198189,0.231492
29,"--host fct-deei-linux:4",4,2,0.771,0.577,0.122,0.575908,0.001888,0.253004,0.259588
30,"--host fct-deei-linux:4",4,2,0.926,0.655,0.113,0.676373,0.014517,0.263527,0.323295
Uptime depois da execução:  15:21:05 up 1 day, 14:06, 20 users,  load average: 11.08, 8.61, 8.08
Média,"--host fct-deei-linux:4",4,2,0.831000,0.637800,0.094833,0.621100,0.008388,0.243706,0.282315
Uptime antes da execução:  15:21:06 up 1 day, 14:06, 20 users,  load average: 10.68, 8.57, 8.07
1,"--host fct-deei-linux:4",4,4,0.727,0.698,0.073,0.521729,0.001810,0.192099,0.210785
2,"--host fct-deei-linux:4",4,4,0.935,0.72,0.091,0.673077,0.009996,0.177083,0.257705
3,"--host fct-deei-linux:4",4,4,0.696,0.629,0.097,0.491568,0.001069,0.177218,0.189032
4,"--host fct-deei-linux:4",4,4,0.692,0.649,0.096,0.508810,0.008370,0.174204,0.203114
5,"--host fct-deei-linux:4",4,4,0.919,0.682,0.102,0.717558,0.022144,0.283990,0.372526
6,"--host fct-deei-linux:4",4,4,0.768,0.639,0.085,0.510461,0.018444,0.176554,0.192100
7,"--host fct-deei-linux:4",4,4,0.661,0.592,0.113,0.476465,0.002502,0.174813,0.186761
8,"--host fct-deei-linux:4",4,4,0.713,0.655,0.094,0.520513,0.004352,0.183700,0.190755
9,"--host fct-deei-linux:4",4,4,0.92,0.672,0.122,0.601117,0.018480,0.179996,0.244607
10,"--host fct-deei-linux:4",4,4,0.771,0.734,0.088,0.583993,0.024026,0.201734,0.246275
11,"--host fct-deei-linux:4",4,4,0.719,0.648,0.09,0.531646,0.003184,0.176700,0.192139
12,"--host fct-deei-linux:4",4,4,0.834,0.678,0.094,0.610901,0.004835,0.191453,0.250101
13,"--host fct-deei-linux:4",4,4,0.787,0.652,0.075,0.546823,0.001445,0.191767,0.200647
14,"--host fct-deei-linux:4",4,4,0.735,0.591,0.145,0.533184,0.001918,0.193385,0.209097
15,"--host fct-deei-linux:4",4,4,0.869,0.64,0.087,0.585577,0.002497,0.243193,0.255490
16,"--host fct-deei-linux:4",4,4,0.752,0.652,0.081,0.571885,0.003189,0.233723,0.242447
17,"--host fct-deei-linux:4",4,4,0.729,0.602,0.12,0.512351,0.003026,0.174941,0.181156
18,"--host fct-deei-linux:4",4,4,0.691,0.69,0.048,0.517641,0.002429,0.174608,0.193144
19,"--host fct-deei-linux:4",4,4,0.781,0.595,0.134,0.525939,0.003159,0.194948,0.202393
20,"--host fct-deei-linux:4",4,4,0.731,0.618,0.09,0.517235,0.001791,0.194586,0.207889
21,"--host fct-deei-linux:4",4,4,0.766,0.659,0.08,0.564689,0.003093,0.206623,0.243220
22,"--host fct-deei-linux:4",4,4,0.856,0.713,0.072,0.622061,0.011506,0.199470,0.225187
23,"--host fct-deei-linux:4",4,4,0.707,0.641,0.096,0.495933,0.001409,0.178395,0.185073
24,"--host fct-deei-linux:4",4,4,0.787,0.686,0.083,0.564967,0.018611,0.165352,0.221953
25,"--host fct-deei-linux:4",4,4,0.882,0.668,0.096,0.662216,0.001807,0.276256,0.360074
26,"--host fct-deei-linux:4",4,4,0.702,0.629,0.105,0.520909,0.003851,0.191869,0.197269
27,"--host fct-deei-linux:4",4,4,0.655,0.627,0.097,0.513540,0.001782,0.196930,0.215603
28,"--host fct-deei-linux:4",4,4,0.814,0.732,0.092,0.586220,0.022468,0.187829,0.245959
29,"--host fct-deei-linux:4",4,4,0.911,0.632,0.097,0.586125,0.003109,0.187848,0.200666
30,"--host fct-deei-linux:4",4,4,0.704,0.706,0.072,0.519913,0.000826,0.179738,0.238753
Uptime depois da execução:  15:21:37 up 1 day, 14:06, 20 users,  load average: 10.93, 8.82, 8.17
Média,"--host fct-deei-linux:4",4,4,0.773800,0.657633,0.093833,0.556497,0.006904,0.195367,0.225397
Uptime antes da execução:  15:21:37 up 1 day, 14:06, 20 users,  load average: 10.93, 8.82, 8.17
1,"--host fct-deei-linux:4",4,6,0.852,0.618,0.101,0.632072,0.003637,0.220662,0.308783
2,"--host fct-deei-linux:4",4,6,0.684,0.573,0.102,0.489051,0.001841,0.167984,0.181370
3,"--host fct-deei-linux:4",4,6,0.73,0.649,0.078,0.499056,0.008234,0.174153,0.203974
4,"--host fct-deei-linux:4",4,6,0.682,0.582,0.097,0.496987,0.002417,0.142773,0.162970
5,"--host fct-deei-linux:4",4,6,0.771,0.631,0.056,0.472795,0.002229,0.149472,0.162065
6,"--host fct-deei-linux:4",4,6,0.682,0.562,0.104,0.499934,0.002452,0.180791,0.197335
7,"--host fct-deei-linux:4",4,6,0.654,0.589,0.102,0.501407,0.002513,0.161875,0.173495
8,"--host fct-deei-linux:4",4,6,0.825,0.625,0.068,0.553453,0.003114,0.200879,0.216643
9,"--host fct-deei-linux:4",4,6,0.598,0.593,0.117,0.475638,0.001277,0.160806,0.173397
10,"--host fct-deei-linux:4",4,6,0.656,0.68,0.107,0.521183,0.001049,0.128020,0.217990
11,"--host fct-deei-linux:4",4,6,0.65,0.602,0.065,0.479493,0.006312,0.174526,0.185688
12,"--host fct-deei-linux:4",4,6,0.968,0.64,0.1,0.709140,0.032722,0.220077,0.307087
13,"--host fct-deei-linux:4",4,6,0.72,0.656,0.087,0.518790,0.002447,0.181493,0.203912
14,"--host fct-deei-linux:4",4,6,0.675,0.637,0.086,0.482275,0.002519,0.157594,0.171506
15,"--host fct-deei-linux:4",4,6,0.712,0.65,0.099,0.551266,0.024558,0.139756,0.228798
16,"--host fct-deei-linux:4",4,6,0.859,0.671,0.112,0.565498,0.012329,0.161391,0.223705
17,"--host fct-deei-linux:4",4,6,0.723,0.578,0.105,0.503477,0.003036,0.155516,0.180901
18,"--host fct-deei-linux:4",4,6,0.716,0.628,0.073,0.505661,0.000606,0.198161,0.215525
19,"--host fct-deei-linux:4",4,6,0.874,0.617,0.081,0.682067,0.040566,0.235368,0.276560
20,"--host fct-deei-linux:4",4,6,0.697,0.605,0.096,0.529765,0.011878,0.183537,0.199493
21,"--host fct-deei-linux:4",4,6,0.689,0.569,0.125,0.499180,0.002479,0.152972,0.170682
22,"--host fct-deei-linux:4",4,6,0.644,0.586,0.086,0.481702,0.001176,0.159937,0.170808
23,"--host fct-deei-linux:4",4,6,0.764,0.594,0.094,0.595567,0.002448,0.260968,0.283672
24,"--host fct-deei-linux:4",4,6,0.753,0.58,0.099,0.526979,0.003063,0.174230,0.197751
25,"--host fct-deei-linux:4",4,6,0.738,0.636,0.101,0.540144,0.001865,0.197206,0.222676
26,"--host fct-deei-linux:4",4,6,0.699,0.637,0.076,0.510514,0.003862,0.143860,0.184593
27,"--host fct-deei-linux:4",4,6,0.827,0.625,0.091,0.626728,0.026645,0.190820,0.263355
28,"--host fct-deei-linux:4",4,6,0.739,0.552,0.121,0.524133,0.004375,0.165837,0.198833
29,"--host fct-deei-linux:4",4,6,0.626,0.561,0.112,0.474911,0.001463,0.166494,0.173623
30,"--host fct-deei-linux:4",4,6,0.691,0.623,0.083,0.498888,0.001402,0.173097,0.192397
Uptime depois da execução:  15:22:06 up 1 day, 14:07, 20 users,  load average: 11.55, 9.16, 8.30
Média,"--host fct-deei-linux:4",4,6,0.729933,0.611633,0.094133,0.531590,0.007150,0.176010,0.208319
Uptime antes da execução:  15:22:06 up 1 day, 14:07, 20 users,  load average: 11.55, 9.16, 8.30
1,"--host fct-deei-linux:4",4,8,0.722,0.596,0.107,0.492104,0.008564,0.151312,0.192234
2,"--host fct-deei-linux:4",4,8,0.689,0.628,0.073,0.480499,0.001260,0.148570,0.168242
3,"--host fct-deei-linux:4",4,8,0.631,0.587,0.099,0.508225,0.003074,0.175228,0.181660
4,"--host fct-deei-linux:4",4,8,0.859,0.605,0.097,0.575573,0.002891,0.204031,0.258031
5,"--host fct-deei-linux:4",4,8,0.689,0.609,0.097,0.504277,0.000940,0.155881,0.175726
6,"--host fct-deei-linux:4",4,8,0.736,0.586,0.109,0.521749,0.002959,0.173548,0.197237
7,"--host fct-deei-linux:4",4,8,0.733,0.604,0.115,0.547860,0.002261,0.214024,0.226966
8,"--host fct-deei-linux:4",4,8,0.8,0.606,0.107,0.516480,0.004477,0.173554,0.180818
9,"--host fct-deei-linux:4",4,8,0.734,0.644,0.074,0.525782,0.002447,0.159451,0.189979
10,"--host fct-deei-linux:4",4,8,0.696,0.601,0.109,0.492933,0.003537,0.143998,0.162091
11,"--host fct-deei-linux:4",4,8,0.793,0.64,0.074,0.560069,0.005481,0.164486,0.187198
12,"--host fct-deei-linux:4",4,8,0.689,0.598,0.104,0.516340,0.003063,0.192277,0.214882
13,"--host fct-deei-linux:4",4,8,0.706,0.586,0.092,0.475381,0.001924,0.158206,0.166770
14,"--host fct-deei-linux:4",4,8,0.662,0.582,0.1,0.473278,0.001304,0.158986,0.171268
15,"--host fct-deei-linux:4",4,8,0.835,0.631,0.09,0.568976,0.001805,0.154555,0.179620
16,"--host fct-deei-linux:4",4,8,0.673,0.558,0.11,0.497215,0.003451,0.181220,0.192212
17,"--host fct-deei-linux:4",4,8,0.697,0.603,0.104,0.496955,0.002481,0.152615,0.170192
18,"--host fct-deei-linux:4",4,8,0.819,0.628,0.098,0.537982,0.003124,0.193456,0.201033
19,"--host fct-deei-linux:4",4,8,0.705,0.624,0.104,0.519744,0.001395,0.175657,0.203433
20,"--host fct-deei-linux:4",4,8,0.723,0.625,0.094,0.512221,0.001898,0.164423,0.180418
21,"--host fct-deei-linux:4",4,8,0.751,0.625,0.11,0.551185,0.003163,0.160528,0.208118
22,"--host fct-deei-linux:4",4,8,0.855,0.619,0.106,0.629482,0.026400,0.169209,0.277802
23,"--host fct-deei-linux:4",4,8,0.719,0.592,0.113,0.526471,0.002515,0.178119,0.182538
24,"--host fct-deei-linux:4",4,8,0.759,0.609,0.09,0.542300,0.003064,0.184694,0.203936
25,"--host fct-deei-linux:4",4,8,0.85,0.659,0.082,0.573654,0.003108,0.209500,0.236840
26,"--host fct-deei-linux:4",4,8,0.765,0.598,0.099,0.545550,0.003765,0.195331,0.208443
27,"--host fct-deei-linux:4",4,8,0.654,0.588,0.134,0.478203,0.001294,0.160793,0.178341
28,"--host fct-deei-linux:4",4,8,0.798,0.667,0.097,0.600177,0.026586,0.179091,0.230077
29,"--host fct-deei-linux:4",4,8,0.714,0.589,0.098,0.528474,0.003161,0.170456,0.186429
30,"--host fct-deei-linux:4",4,8,0.707,0.606,0.099,0.523823,0.001200,0.178306,0.184639
Uptime depois da execução:  15:22:35 up 1 day, 14:07, 20 users,  load average: 10.64, 9.19, 8.34
Média,"--host fct-deei-linux:4",4,8,0.738767,0.609767,0.099500,0.527440,0.004420,0.172717,0.196573
Uptime antes da execução:  15:22:39 up 1 day, 14:07, 20 users,  load average: 10.64, 9.19, 8.34
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.507,0.71,0.236,2.864421,0.023343,0.385191,0.527742
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.482,0.657,0.213,2.584698,0.003056,0.186830,0.224722
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.538,0.737,0.194,2.876243,0.026165,0.368525,0.497789
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.124,0.671,0.21,2.580870,0.001252,0.239376,0.282015
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.544,0.795,0.2,2.727562,0.001688,0.197635,0.290250
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.555,0.735,0.207,2.890091,0.030526,0.317484,0.517174
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.501,0.699,0.221,2.652358,0.002446,0.184331,0.217149
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.588,0.836,0.186,2.963490,0.006627,0.368493,0.628907
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.363,0.749,0.238,2.670502,0.026599,0.187987,0.298249
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.385,0.657,0.26,2.710341,0.014678,0.201747,0.249149
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.342,0.722,0.2,2.610307,0.011721,0.255975,0.306357
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.597,0.628,0.251,2.651156,0.003194,0.160708,0.202712
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.808,0.736,0.239,3.026454,0.061341,0.353720,0.626910
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.316,0.663,0.2,2.524824,0.002281,0.156325,0.196637
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.679,0.698,0.246,2.938137,0.027775,0.363854,0.493646
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.167,0.665,0.237,2.617581,0.002513,0.222248,0.279416
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.576,0.693,0.228,2.730583,0.003065,0.222844,0.279035
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.476,0.744,0.216,2.873726,0.022882,0.325514,0.524518
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.477,0.711,0.203,2.646008,0.003093,0.203094,0.237580
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.573,0.781,0.223,2.982278,0.031035,0.364595,0.633422
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.283,0.621,0.283,2.562155,0.002041,0.195243,0.250913
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.62,0.669,0.298,3.020049,0.033666,0.379971,0.544314
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.166,0.688,0.228,2.559067,0.006455,0.222095,0.266745
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.36,0.687,0.211,2.728292,0.011201,0.233365,0.282917
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.171,0.666,0.199,2.599636,0.003077,0.229850,0.266507
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.61,0.714,0.211,2.702972,0.003870,0.234361,0.267719
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.464,0.78,0.177,2.873967,0.018177,0.392129,0.561232
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.368,0.671,0.213,2.601491,0.001184,0.144372,0.195247
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.52,0.797,0.187,2.932413,0.028119,0.343837,0.585984
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.256,0.666,0.213,2.506286,0.002124,0.162641,0.204523
Uptime depois da execução:  15:24:32 up 1 day, 14:09, 20 users,  load average: 14.19, 11.03, 9.11
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,3.447200,0.708200,0.220933,2.740270,0.013840,0.260144,0.364650
Uptime antes da execução:  15:24:35 up 1 day, 14:09, 20 users,  load average: 14.81, 11.21, 9.18
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.215,0.696,0.223,2.550936,0.002448,0.172965,0.224481
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.544,0.684,0.248,2.620992,0.002471,0.157714,0.196477
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.429,0.821,0.172,2.795210,0.004224,0.220502,0.457911
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.473,0.721,0.195,2.609469,0.001848,0.159772,0.192343
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.399,0.789,0.212,2.778178,0.000527,0.240897,0.463063
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.337,0.734,0.256,2.597603,0.000872,0.137843,0.173521
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.634,0.962,0.233,3.001380,0.026339,0.402191,0.603990
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.633,0.969,0.277,2.832936,0.000885,0.342515,0.379583
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.692,0.967,0.215,2.964633,0.032382,0.376169,0.575011
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.53,0.863,0.274,2.737754,0.002359,0.282479,0.303656
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.495,0.84,0.267,2.846079,0.026094,0.288608,0.492436
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.523,0.696,0.239,2.676741,0.003130,0.172809,0.206164
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.367,0.696,0.225,2.708554,0.004906,0.254145,0.347007
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.253,0.724,0.217,2.542590,0.001357,0.172116,0.202447
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.523,0.766,0.238,2.916036,0.034612,0.211168,0.445863
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,2.984,0.705,0.238,2.499171,0.002279,0.148395,0.184449
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.417,0.739,0.227,2.763071,0.019133,0.163853,0.309943
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.221,0.757,0.182,2.569149,0.001713,0.186746,0.246400
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.57,0.724,0.248,2.642730,0.003889,0.167262,0.199765
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.394,0.7,0.238,2.681335,0.017472,0.263219,0.341803
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.476,0.675,0.217,2.585294,0.003114,0.133660,0.180254
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.355,0.731,0.223,2.760779,0.033245,0.238859,0.384724
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.247,0.667,0.249,2.524399,0.002530,0.157582,0.191758
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.495,0.782,0.19,2.839439,0.036234,0.219441,0.419487
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.102,0.699,0.201,2.480736,0.005624,0.148858,0.186452
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.502,0.79,0.232,2.828116,0.031269,0.127186,0.357118
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.143,0.705,0.233,2.593724,0.002227,0.155094,0.268330
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.493,0.688,0.232,2.631418,0.002451,0.159856,0.199527
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.389,0.735,0.215,2.741364,0.026714,0.261197,0.386869
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.515,0.695,0.235,2.602320,0.002745,0.141985,0.174702
Uptime depois da execução:  15:26:28 up 1 day, 14:11, 19 users,  load average: 15.48, 12.55, 9.89
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,3.411667,0.757333,0.228367,2.697400,0.011170,0.208836,0.309851
Uptime antes da execução:  15:26:31 up 1 day, 14:11, 19 users,  load average: 15.92, 12.69, 9.95
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.281,0.657,0.21,2.556044,0.002518,0.127063,0.154022
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,3.373,0.75,0.2,2.778968,0.026334,0.154960,0.415461
